amount,payment_method,failure_code,attempt_number,prev_successful_payments,prev_failed_payments,customer_ltv,customer_tenure_months,subscription_age_days,days_since_prev_payment,hour_of_day,day_of_week,customer_segment,risk_score,target_recovered
10971.47,net_banking,INSUFFICIENT_FUNDS,1,9,3,17295.01,32,315,3,11,4,STANDARD,0.8377,0
8822.28,debit_card,INSUFFICIENT_FUNDS,1,15,0,33596.09,53,342,43,20,5,ENTERPRISE,0.4151,1
1818.01,upi,TRANSIENT_FAILURE,1,10,0,12270.53,57,19,38,20,3,STANDARD,0.1616,1
254.52,upi,INSUFFICIENT_FUNDS,1,15,0,11522.89,32,252,40,11,5,STANDARD,0.2757,1
9424.33,debit_card,TRANSIENT_FAILURE,1,17,0,40946.41,51,310,35,4,5,STANDARD,0.1806,1
2156.28,upi,EXPIRED_CARD,1,10,4,9290.13,42,128,23,13,6,VIP,0.2363,0
12102.95,debit_card,EXPIRED_CARD,1,14,0,20078.09,50,272,29,18,3,STANDARD,0.4514,0
11798.07,debit_card,TRANSIENT_FAILURE,2,11,2,23853.65,44,350,24,23,4,STANDARD,0.2745,1
6910.85,credit_card,INSUFFICIENT_FUNDS,1,14,0,20479.98,17,329,42,2,5,STANDARD,0.5358,1
1420.72,net_banking,INSUFFICIENT_FUNDS,1,7,1,10742.62,28,310,16,2,4,VIP,0.4868,1
1902.02,upi,INSUFFICIENT_FUNDS,2,7,1,12826.01,59,21,25,17,6,VIP,0.6876,0
6866.54,credit_card,TRANSIENT_FAILURE,1,14,1,21614.76,27,353,41,9,2,STANDARD,0.0822,1
1534.01,debit_card,TRANSIENT_FAILURE,3,21,1,38683.91,50,198,32,6,0,STANDARD,0.1991,1
850.02,credit_card,INSUFFICIENT_FUNDS,1,14,1,14494.75,42,116,5,5,2,STANDARD,0.5675,1
3048.08,debit_card,INSUFFICIENT_FUNDS,1,19,1,20544.91,46,293,20,21,3,STANDARD,0.6316,1
9829.53,net_banking,TRANSIENT_FAILURE,1,6,0,14443.84,21,96,12,10,4,STANDARD,0.2674,1
4367.89,credit_card,INSUFFICIENT_FUNDS,2,8,2,9371.17,9,32,19,7,5,STANDARD,0.9615,0
3154.39,net_banking,EXPIRED_CARD,1,12,1,24632.45,5,165,31,16,4,STANDARD,0.3422,1
557.8,credit_card,EXPIRED_CARD,1,6,2,6836.08,3,342,1,16,2,STANDARD,0.4528,0
3540.86,debit_card,INSUFFICIENT_FUNDS,3,13,0,10373.72,39,218,22,22,5,STANDARD,0.8792,0
16336.99,debit_card,INSUFFICIENT_FUNDS,1,14,0,39757.94,51,126,26,18,5,ENTERPRISE,0.2732,0
728.22,credit_card,EXPIRED_CARD,1,6,0,8710.24,31,40,44,1,5,STANDARD,0.2901,0
2756.73,debit_card,TRANSIENT_FAILURE,1,16,2,12017.24,21,228,24,6,0,VIP,0.0856,1
7545.13,upi,TRANSIENT_FAILURE,1,12,5,16455.76,47,216,25,15,6,STANDARD,0.1546,1
4925.12,credit_card,INSUFFICIENT_FUNDS,1,8,3,15807.88,13,180,30,12,6,VIP,0.5984,1
4379.26,credit_card,INSUFFICIENT_FUNDS,3,8,3,11215.39,14,22,17,23,2,VIP,0.8626,0
4443.01,debit_card,TRANSIENT_FAILURE,3,16,4,28467.51,16,261,28,8,4,VIP,0.2024,1
1759.22,upi,INSUFFICIENT_FUNDS,1,14,2,26921.62,45,362,44,4,0,ENTERPRISE,0.1945,1
1416.47,net_banking,INSUFFICIENT_FUNDS,1,13,2,18767.95,15,99,18,6,4,STANDARD,0.5892,1
6000.81,credit_card,TRANSIENT_FAILURE,1,12,0,18152.94,34,34,31,4,2,STANDARD,0.1563,1
6014.65,net_banking,TRANSIENT_FAILURE,1,8,5,19044.44,38,69,9,1,4,STANDARD,0.0281,1
7262.83,debit_card,TRANSIENT_FAILURE,1,12,2,26278.25,16,190,9,5,2,VIP,0.0317,1
8756.16,credit_card,TRANSIENT_FAILURE,2,13,2,19535.36,29,309,33,3,3,STANDARD,0.2604,1
2706.33,net_banking,INSUFFICIENT_FUNDS,1,12,1,16438.27,57,292,18,10,0,ENTERPRISE,0.418,1
2636.65,credit_card,INSUFFICIENT_FUNDS,1,14,2,9701.22,33,168,17,12,1,VIP,0.4369,1
5803.32,upi,INSUFFICIENT_FUNDS,1,11,0,22593.91,14,224,7,23,4,STANDARD,0.6946,0
3874.02,upi,INSUFFICIENT_FUNDS,1,11,4,11884.5,58,217,8,3,5,STANDARD,0.714,1
4436.93,debit_card,INSUFFICIENT_FUNDS,2,12,1,24842.49,22,190,25,9,4,STANDARD,0.9292,0
5760.17,debit_card,TRANSIENT_FAILURE,1,7,0,19651.01,23,313,32,11,3,STANDARD,0.0862,1
7925.63,debit_card,INSUFFICIENT_FUNDS,2,11,5,15538.31,2,309,11,8,2,STANDARD,0.8343,0
1643.69,credit_card,INSUFFICIENT_FUNDS,1,12,1,8400.83,21,179,16,22,5,STANDARD,0.8499,0
1848.28,upi,TRANSIENT_FAILURE,2,13,1,10912.51,10,80,40,19,3,VIP,0.1404,1
545.44,net_banking,INSUFFICIENT_FUNDS,4,13,3,25852.33,17,246,26,19,3,STANDARD,0.9143,0
3221.95,debit_card,TRANSIENT_FAILURE,1,16,0,29890.23,58,295,18,4,4,STANDARD,0.071,1
328.11,net_banking,TRANSIENT_FAILURE,2,16,0,16206.28,31,107,14,16,1,STANDARD,0.3521,0
2393.12,debit_card,INSUFFICIENT_FUNDS,2,14,0,12468.71,4,120,37,6,1,STANDARD,0.5948,0
2938.03,debit_card,TRANSIENT_FAILURE,1,13,5,14015.6,40,200,17,16,5,STANDARD,0.2372,1
1381.71,debit_card,INSUFFICIENT_FUNDS,1,12,1,16700.55,18,56,34,7,2,STANDARD,0.8422,0
3327.71,credit_card,INSUFFICIENT_FUNDS,1,14,3,15720.95,31,56,42,9,4,STANDARD,0.7086,0
308.41,net_banking,FRAUD_SUSPECTED,1,15,0,13895.34,39,296,40,15,5,STANDARD,0.9434,0
333.22,upi,INSUFFICIENT_FUNDS,1,12,1,23305.45,34,253,13,14,1,VIP,0.6036,1
6252.73,upi,TRANSIENT_FAILURE,1,13,1,21425.54,50,93,19,10,6,STANDARD,0.1973,1
1763.05,debit_card,INSUFFICIENT_FUNDS,3,8,2,17639.7,50,104,3,20,0,ENTERPRISE,0.8134,0
675.61,upi,TRANSIENT_FAILURE,1,10,1,13693.83,14,31,15,20,5,STANDARD,0.253,0
2785.29,debit_card,INSUFFICIENT_FUNDS,1,12,0,21094.91,4,242,3,13,2,STANDARD,0.5026,1
5343.77,debit_card,EXPIRED_CARD,3,15,1,22390.26,30,42,6,5,1,STANDARD,0.5729,1
1050.91,net_banking,TRANSIENT_FAILURE,1,12,3,8306.72,52,184,24,7,5,STANDARD,0.1794,1
3613.27,debit_card,INSUFFICIENT_FUNDS,1,11,3,24100.79,43,208,12,2,5,STANDARD,0.5874,1
512.24,debit_card,INSUFFICIENT_FUNDS,1,7,2,5279.28,23,146,43,0,0,STANDARD,0.7048,0
385.73,credit_card,TRANSIENT_FAILURE,1,11,1,12310.34,35,148,21,23,2,STANDARD,0.1718,1
2852.68,net_banking,INSUFFICIENT_FUNDS,1,13,1,19431.76,54,180,33,9,1,STANDARD,0.4369,0
2922.69,credit_card,INSUFFICIENT_FUNDS,1,13,0,23801.81,41,337,36,5,0,STANDARD,0.4202,0
3750.88,credit_card,INSUFFICIENT_FUNDS,4,13,0,25136.62,47,244,27,17,2,ENTERPRISE,0.724,0
4732.36,credit_card,INSUFFICIENT_FUNDS,1,14,0,19703.97,46,362,32,7,3,STANDARD,0.3635,1
13232.45,debit_card,EXPIRED_CARD,1,10,3,21392.66,1,339,29,3,2,STANDARD,0.1754,1
2742.02,credit_card,INSUFFICIENT_FUNDS,1,10,1,14497.84,41,340,44,7,4,STANDARD,0.8367,1
1565.07,upi,INSUFFICIENT_FUNDS,4,10,3,18427.33,7,29,42,6,4,STANDARD,1.0,0
5749.79,credit_card,INSUFFICIENT_FUNDS,1,15,1,25494.41,17,146,28,21,1,STANDARD,0.5293,0
1305.48,upi,INSUFFICIENT_FUNDS,1,12,2,21451.29,36,33,26,19,4,STANDARD,0.7141,1
2222.94,credit_card,INSUFFICIENT_FUNDS,1,10,2,9997.17,17,337,3,20,1,VIP,0.5875,1
485.97,credit_card,EXPIRED_CARD,1,11,2,14247.06,7,59,6,17,3,VIP,0.0263,1
289.87,upi,INVALID_REQUEST,1,14,3,25998.97,43,272,30,22,4,STANDARD,0.9627,1
11705.83,credit_card,INSUFFICIENT_FUNDS,1,11,2,26663.07,54,321,35,10,1,STANDARD,0.4618,0
6527.19,credit_card,EXPIRED_CARD,1,15,1,29074.5,35,97,9,12,1,VIP,0.18,1
4367.25,net_banking,INSUFFICIENT_FUNDS,1,14,2,13210.67,54,112,18,10,6,STANDARD,0.7838,0
2040.51,credit_card,INSUFFICIENT_FUNDS,1,12,2,19841.45,14,4,3,1,1,STANDARD,0.6931,0
866.07,credit_card,INSUFFICIENT_FUNDS,1,10,0,13216.85,40,207,34,23,1,VIP,0.6118,0
795.42,credit_card,INSUFFICIENT_FUNDS,1,8,2,15084.58,9,159,38,20,4,VIP,0.4875,1
1208.02,credit_card,INVALID_REQUEST,4,13,0,26778.39,12,338,30,5,5,VIP,0.9768,0
2988.77,credit_card,INSUFFICIENT_FUNDS,3,12,3,26703.81,2,347,10,4,1,STANDARD,0.8588,0
4588.47,upi,INSUFFICIENT_FUNDS,2,13,1,19377.48,55,73,18,14,2,VIP,0.78,0
3977.87,credit_card,TRANSIENT_FAILURE,1,10,1,15167.22,38,173,6,2,2,STANDARD,0.1371,1
1349.44,credit_card,INSUFFICIENT_FUNDS,1,14,2,17433.67,2,2,25,23,1,STANDARD,0.5721,1
11043.36,upi,INSUFFICIENT_FUNDS,2,9,1,27948.83,32,197,22,1,0,STANDARD,0.7607,0
4886.56,debit_card,INVALID_REQUEST,1,12,3,11293.26,38,309,14,12,1,STANDARD,0.9559,0
3028.81,credit_card,TRANSIENT_FAILURE,1,10,1,12013.37,5,134,37,6,5,VIP,0.0954,1
3511.11,debit_card,EXPIRED_CARD,1,15,0,29079.3,8,309,4,17,4,STANDARD,0.2869,1
2104.13,credit_card,TRANSIENT_FAILURE,1,10,2,21377.77,32,220,28,4,6,STANDARD,0.3792,1
1196.31,debit_card,TRANSIENT_FAILURE,1,11,3,15034.47,29,27,15,10,3,STANDARD,0.1891,1
1740.05,debit_card,TRANSIENT_FAILURE,1,15,3,17058.03,15,133,33,0,4,STANDARD,0.1993,1
5163.64,net_banking,EXPIRED_CARD,3,8,0,18211.43,7,53,11,3,3,STANDARD,0.842,1
250.74,credit_card,INSUFFICIENT_FUNDS,1,10,0,11611.59,45,16,30,2,0,STANDARD,0.7214,0
631.83,upi,TRANSIENT_FAILURE,2,7,3,7817.77,6,95,23,8,1,STANDARD,0.4979,1
364.83,credit_card,INSUFFICIENT_FUNDS,1,12,0,8971.4,40,244,40,4,4,STANDARD,0.6112,0
345.54,debit_card,INSUFFICIENT_FUNDS,1,13,0,26033.5,22,67,27,19,4,STANDARD,0.6602,0
6969.71,credit_card,INSUFFICIENT_FUNDS,1,12,1,16873.39,54,325,10,12,1,STANDARD,0.4042,0
4456.84,debit_card,TRANSIENT_FAILURE,1,10,0,23772.4,10,47,15,1,6,STANDARD,0.161,1
2449.75,debit_card,TRANSIENT_FAILURE,2,7,2,12096.59,33,302,26,5,6,VIP,0.1279,1
560.35,net_banking,INSUFFICIENT_FUNDS,1,11,0,22300.74,59,154,3,14,0,STANDARD,0.6534,1
2567.81,net_banking,FRAUD_SUSPECTED,1,13,1,17573.38,3,185,33,19,1,STANDARD,0.997,0
2445.08,debit_card,INSUFFICIENT_FUNDS,3,11,0,23036.12,17,241,13,20,6,ENTERPRISE,0.6904,0
865.68,credit_card,INVALID_REQUEST,4,8,0,9725.13,15,333,16,19,1,STANDARD,0.9711,0
2191.15,debit_card,EXPIRED_CARD,2,15,1,21488.11,8,272,42,16,6,STANDARD,0.5586,0
1979.18,upi,TRANSIENT_FAILURE,1,17,1,21213.86,38,272,24,9,6,VIP,0.0,1
3548.53,credit_card,EXPIRED_CARD,2,13,1,15731.95,4,311,43,18,2,VIP,0.1114,1
3728.4,debit_card,TRANSIENT_FAILURE,1,14,2,28555.8,12,201,39,3,4,STANDARD,0.2398,0
362.27,credit_card,INSUFFICIENT_FUNDS,2,15,1,11835.57,37,18,40,9,3,STANDARD,0.6599,1
1842.84,credit_card,INSUFFICIENT_FUNDS,1,8,2,13205.66,17,359,24,8,6,STANDARD,0.5255,0
3640.94,credit_card,INSUFFICIENT_FUNDS,2,18,0,25394.42,43,253,24,6,4,STANDARD,0.6078,0
2648.04,net_banking,EXPIRED_CARD,2,8,2,15383.5,15,256,25,19,0,STANDARD,0.6635,1
6994.72,credit_card,TRANSIENT_FAILURE,1,9,3,21021.18,3,225,17,5,5,STANDARD,0.2785,0
3962.41,credit_card,EXPIRED_CARD,4,12,2,26036.01,43,83,37,21,2,VIP,0.743,1
822.49,net_banking,TRANSIENT_FAILURE,1,15,2,18126.32,55,152,28,6,2,STANDARD,0.1404,1
456.14,debit_card,INVALID_REQUEST,3,8,1,10912.7,57,89,38,5,1,VIP,0.8603,0
3799.38,upi,FRAUD_SUSPECTED,1,11,3,11796.79,33,141,38,17,2,VIP,0.813,0
294.04,credit_card,INSUFFICIENT_FUNDS,2,14,0,17852.31,21,199,43,23,1,STANDARD,0.8238,0
3284.72,debit_card,INSUFFICIENT_FUNDS,1,14,4,18750.09,58,297,13,4,4,VIP,0.5752,1
10060.39,credit_card,FRAUD_SUSPECTED,1,19,4,21221.31,9,25,14,5,0,STANDARD,1.0,0
3198.74,debit_card,TRANSIENT_FAILURE,1,8,0,16284.95,38,338,40,18,6,STANDARD,0.1447,1
1919.55,debit_card,INSUFFICIENT_FUNDS,2,10,0,21495.31,48,94,31,18,5,STANDARD,0.7838,0
3807.9,debit_card,INSUFFICIENT_FUNDS,2,6,3,8597.54,42,227,28,18,3,STANDARD,0.8274,0
2345.35,debit_card,TRANSIENT_FAILURE,2,17,1,26397.46,51,221,24,1,0,STANDARD,0.2225,1
2960.85,upi,TRANSIENT_FAILURE,2,9,2,13605.03,45,207,30,13,1,STANDARD,0.404,1
10133.45,debit_card,INSUFFICIENT_FUNDS,1,9,0,26590.97,22,248,19,21,5,VIP,0.5349,0
1907.75,debit_card,TRANSIENT_FAILURE,3,9,0,11236.01,37,250,6,12,0,VIP,0.1215,1
11571.82,credit_card,INSUFFICIENT_FUNDS,1,15,0,19500.59,30,185,35,15,3,STANDARD,0.73,1
8451.52,upi,TRANSIENT_FAILURE,1,12,2,25177.59,14,135,1,8,5,STANDARD,0.0098,1
962.64,credit_card,INSUFFICIENT_FUNDS,2,9,2,16107.42,58,257,42,21,3,STANDARD,0.7715,0
451.59,debit_card,INSUFFICIENT_FUNDS,4,9,4,9333.5,35,292,19,12,6,VIP,0.8314,0
571.79,credit_card,INSUFFICIENT_FUNDS,1,11,2,16215.79,30,18,17,4,6,VIP,0.4579,0
264.36,upi,EXPIRED_CARD,1,11,2,15136.82,17,236,30,15,2,STANDARD,0.1263,0
547.22,net_banking,INSUFFICIENT_FUNDS,1,12,0,11229.65,46,259,1,15,2,STANDARD,0.5181,1
4221.06,credit_card,TRANSIENT_FAILURE,2,14,2,12677.47,4,182,7,12,1,STANDARD,0.2228,0
458.47,upi,EXPIRED_CARD,1,7,1,10645.11,21,108,23,10,2,STANDARD,0.5038,0
1544.55,credit_card,INSUFFICIENT_FUNDS,1,14,0,17156.97,20,293,17,14,2,STANDARD,0.5453,1
6722.34,credit_card,EXPIRED_CARD,3,7,3,20429.07,58,79,4,10,6,ENTERPRISE,0.3141,1
282.41,upi,TRANSIENT_FAILURE,1,18,1,31352.76,6,101,4,21,5,ENTERPRISE,0.0369,1
6095.86,credit_card,INSUFFICIENT_FUNDS,2,9,2,14797.63,11,237,40,7,5,STANDARD,0.7795,0
1358.79,credit_card,TRANSIENT_FAILURE,4,13,2,24905.74,9,312,14,5,3,ENTERPRISE,0.2384,1
640.13,debit_card,TRANSIENT_FAILURE,1,11,1,13976.91,6,178,10,11,5,STANDARD,0.0495,1
4376.04,upi,FRAUD_SUSPECTED,3,11,2,22504.38,5,65,31,2,0,VIP,0.9215,0
3669.9,credit_card,TRANSIENT_FAILURE,2,20,0,27001.98,7,142,9,9,1,STANDARD,0.1807,1
7547.96,credit_card,INSUFFICIENT_FUNDS,4,18,2,21036.01,32,41,4,3,3,VIP,0.8041,0
4849.03,credit_card,TRANSIENT_FAILURE,1,13,2,16441.59,3,53,1,15,3,STANDARD,0.0531,1
5894.49,credit_card,INSUFFICIENT_FUNDS,1,21,1,17728.78,29,349,37,20,5,VIP,0.7063,0
1359.67,credit_card,TRANSIENT_FAILURE,1,11,1,10326.77,43,171,33,19,0,VIP,0.0,1
883.67,net_banking,EXPIRED_CARD,2,18,0,19588.12,21,118,18,22,1,STANDARD,0.4008,0
5060.65,credit_card,TRANSIENT_FAILURE,2,7,4,13418.54,17,150,27,5,5,STANDARD,0.2583,1
5954.73,debit_card,TRANSIENT_FAILURE,1,12,1,15485.36,41,220,31,4,6,STANDARD,0.0724,1
16499.52,net_banking,TRANSIENT_FAILURE,1,9,0,25152.81,7,237,16,16,2,VIP,0.0422,1
2062.28,debit_card,TRANSIENT_FAILURE,2,12,0,25611.37,46,98,30,15,1,STANDARD,0.1152,1
1828.35,credit_card,INSUFFICIENT_FUNDS,2,14,2,10682.8,20,296,30,4,1,STANDARD,0.8264,0
5442.84,debit_card,INSUFFICIENT_FUNDS,1,15,0,13775.13,53,40,29,11,6,STANDARD,0.6464,0
1658.57,net_banking,INSUFFICIENT_FUNDS,1,8,2,11749.36,1,43,3,21,3,VIP,0.5978,0
9545.48,credit_card,INSUFFICIENT_FUNDS,1,10,0,20501.01,49,179,16,15,0,STANDARD,0.8922,1
7041.94,credit_card,TRANSIENT_FAILURE,1,10,0,22867.32,17,265,17,18,1,STANDARD,0.1433,1
2161.24,credit_card,INSUFFICIENT_FUNDS,1,11,1,10031.44,53,239,1,20,1,STANDARD,0.5185,1
5064.25,debit_card,INSUFFICIENT_FUNDS,1,15,0,17064.73,50,330,20,13,2,STANDARD,0.4248,0
5116.22,credit_card,TRANSIENT_FAILURE,1,17,2,16616.64,48,266,26,8,5,STANDARD,0.0383,1
580.93,upi,TRANSIENT_FAILURE,1,15,0,16809.64,11,306,11,20,1,STANDARD,0.1397,1
8349.56,debit_card,INSUFFICIENT_FUNDS,1,18,1,21332.86,46,343,32,23,2,STANDARD,0.8029,1
2662.98,debit_card,INSUFFICIENT_FUNDS,1,11,2,12539.25,36,91,39,8,3,STANDARD,0.6841,0
6329.66,upi,EXPIRED_CARD,1,11,4,17449.93,20,40,36,13,4,VIP,0.151,1
1550.07,credit_card,TRANSIENT_FAILURE,1,10,2,13145.69,25,25,15,19,5,STANDARD,0.1673,1
8105.77,upi,TRANSIENT_FAILURE,2,5,0,13234.45,44,90,10,19,6,STANDARD,0.3212,1
1925.46,debit_card,INVALID_REQUEST,3,12,1,20568.94,51,239,32,5,6,STANDARD,0.9593,0
238.14,debit_card,INSUFFICIENT_FUNDS,1,12,2,14246.31,48,232,22,20,4,STANDARD,0.7713,0
8452.68,credit_card,INVALID_REQUEST,3,13,1,14992.63,41,232,41,10,6,ENTERPRISE,0.7822,1
535.04,debit_card,TRANSIENT_FAILURE,2,11,2,14376.19,30,290,17,9,4,STANDARD,0.248,1
1546.29,debit_card,INSUFFICIENT_FUNDS,1,14,0,11984.3,18,275,32,10,2,STANDARD,0.4253,1
10689.4,debit_card,TRANSIENT_FAILURE,3,9,0,23710.1,6,301,43,8,4,STANDARD,0.7295,0
10727.82,credit_card,EXPIRED_CARD,1,11,1,19609.81,20,111,24,8,0,VIP,0.1769,0
3181.99,credit_card,INSUFFICIENT_FUNDS,1,9,2,14138.35,7,333,29,1,5,STANDARD,0.5815,0
3697.31,debit_card,INSUFFICIENT_FUNDS,2,10,3,9788.29,46,330,37,17,3,STANDARD,0.9253,0
2282.55,debit_card,INVALID_REQUEST,1,13,2,13839.92,6,4,7,21,0,STANDARD,0.971,0
1414.58,debit_card,TRANSIENT_FAILURE,2,13,0,11831.61,25,18,34,20,5,STANDARD,0.1608,1
1594.7,debit_card,INSUFFICIENT_FUNDS,3,11,0,22183.34,29,322,28,4,5,VIP,0.808,0
4107.13,credit_card,TRANSIENT_FAILURE,1,11,2,22478.13,40,337,36,14,6,STANDARD,0.0472,1
5085.43,credit_card,INSUFFICIENT_FUNDS,3,15,3,18254.81,34,23,26,0,3,STANDARD,0.8635,0
5688.68,debit_card,TRANSIENT_FAILURE,1,11,1,17302.12,22,317,25,18,2,VIP,0.1262,1
5655.91,debit_card,TRANSIENT_FAILURE,1,10,1,21850.75,40,69,33,0,6,VIP,0.1509,1
534.73,debit_card,INSUFFICIENT_FUNDS,1,9,0,13154.78,57,355,22,13,1,STANDARD,0.8051,0
2587.17,upi,TRANSIENT_FAILURE,2,9,1,15105.76,10,299,9,10,1,STANDARD,0.2159,0
407.49,upi,TRANSIENT_FAILURE,2,9,2,6178.87,49,25,21,1,2,STANDARD,0.0914,1
2991.11,credit_card,EXPIRED_CARD,2,16,0,21166.76,17,219,24,4,6,STANDARD,0.3677,1
2238.94,debit_card,INSUFFICIENT_FUNDS,2,10,1,11281.64,7,253,28,9,5,STANDARD,0.7791,0
7853.17,debit_card,INSUFFICIENT_FUNDS,1,14,4,33226.98,4,190,35,0,1,STANDARD,0.4814,0
1712.67,credit_card,EXPIRED_CARD,1,16,0,27522.18,44,13,30,8,6,STANDARD,0.2116,1
635.77,net_banking,INSUFFICIENT_FUNDS,3,11,0,14018.27,42,153,19,4,0,VIP,0.6808,0
740.08,debit_card,EXPIRED_CARD,2,14,4,13732.0,13,338,29,21,2,VIP,0.2242,1
5217.01,upi,TRANSIENT_FAILURE,2,12,0,21959.25,40,82,41,5,1,VIP,0.0811,1
3570.17,net_banking,INVALID_REQUEST,2,10,2,15492.23,16,168,39,10,2,STANDARD,0.8166,0
573.13,credit_card,INVALID_REQUEST,1,8,3,10332.86,24,135,43,22,0,STANDARD,0.8698,1
507.49,credit_card,EXPIRED_CARD,1,12,3,9635.53,42,98,27,5,2,ENTERPRISE,0.2316,1
4425.23,credit_card,TRANSIENT_FAILURE,1,18,0,21290.12,10,207,23,0,5,STANDARD,0.1292,1
464.41,credit_card,INSUFFICIENT_FUNDS,2,11,1,7399.77,10,213,44,5,1,VIP,0.6331,0
6238.15,credit_card,EXPIRED_CARD,1,13,0,14473.14,21,238,12,18,3,STANDARD,0.2604,0
4487.5,net_banking,INSUFFICIENT_FUNDS,3,10,4,18969.25,9,194,7,6,6,STANDARD,0.8592,0
496.97,net_banking,TRANSIENT_FAILURE,1,4,2,7615.49,22,6,25,6,3,ENTERPRISE,0.0,1
510.29,debit_card,TRANSIENT_FAILURE,3,12,1,14777.57,9,320,13,0,6,STANDARD,0.3337,1
15304.1,upi,INSUFFICIENT_FUNDS,3,10,1,26916.45,41,45,6,5,5,STANDARD,0.9248,0
1840.93,credit_card,TRANSIENT_FAILURE,1,15,3,21340.94,16,300,19,16,5,STANDARD,0.0,1
1820.69,debit_card,INSUFFICIENT_FUNDS,2,6,2,8474.2,16,165,2,3,3,ENTERPRISE,0.6806,0
6064.51,credit_card,INSUFFICIENT_FUNDS,1,15,1,20622.2,40,292,43,21,6,VIP,0.3785,1
10497.58,credit_card,TRANSIENT_FAILURE,1,7,2,19227.82,38,202,32,10,5,STANDARD,0.2452,1
15140.71,credit_card,INSUFFICIENT_FUNDS,3,15,1,31885.22,41,322,35,20,6,STANDARD,0.8555,0
5099.65,debit_card,TRANSIENT_FAILURE,2,10,1,15319.96,57,145,16,19,3,STANDARD,0.3311,1
1852.07,credit_card,INSUFFICIENT_FUNDS,1,9,2,16004.25,12,231,33,19,3,STANDARD,0.6263,1
505.18,credit_card,FRAUD_SUSPECTED,4,8,0,11151.51,17,172,11,0,3,STANDARD,1.0,0
5454.35,debit_card,INSUFFICIENT_FUNDS,1,10,1,13563.83,48,138,33,1,5,STANDARD,0.828,0
3060.76,debit_card,TRANSIENT_FAILURE,1,8,2,18966.45,3,228,18,10,2,STANDARD,0.4603,0
2132.12,credit_card,INVALID_REQUEST,2,6,1,5526.29,15,61,38,14,1,STANDARD,0.9144,0
8488.83,credit_card,INSUFFICIENT_FUNDS,1,11,1,25865.01,44,352,32,16,3,STANDARD,0.4929,0
612.58,upi,INSUFFICIENT_FUNDS,1,18,2,10094.25,53,251,44,6,5,STANDARD,0.5458,0
2574.77,credit_card,INSUFFICIENT_FUNDS,2,12,2,23834.67,32,282,26,19,0,STANDARD,0.7525,0
239.97,upi,TRANSIENT_FAILURE,1,12,1,8448.03,56,227,6,3,0,STANDARD,0.187,1
2413.24,credit_card,TRANSIENT_FAILURE,1,8,1,10682.92,16,280,44,12,6,VIP,0.1101,1
402.83,debit_card,EXPIRED_CARD,1,17,2,30966.78,47,163,25,22,4,VIP,0.0,1
642.72,debit_card,TRANSIENT_FAILURE,1,10,0,7396.98,31,166,41,22,5,VIP,0.0,1
637.59,upi,INSUFFICIENT_FUNDS,2,10,0,19715.87,43,11,12,18,5,VIP,0.7058,1
3866.49,credit_card,INSUFFICIENT_FUNDS,1,5,2,11858.55,2,316,24,17,4,STANDARD,0.6515,0
4997.09,credit_card,TRANSIENT_FAILURE,3,11,0,22430.07,43,193,38,21,2,STANDARD,0.2703,1
3264.44,upi,EXPIRED_CARD,1,7,1,6984.28,24,319,17,3,6,STANDARD,0.3245,1
11661.52,debit_card,EXPIRED_CARD,1,21,1,28675.77,17,74,1,3,1,STANDARD,0.2508,1
1844.29,upi,TRANSIENT_FAILURE,2,12,1,10435.24,43,252,32,14,2,STANDARD,0.1816,1
1377.64,upi,INSUFFICIENT_FUNDS,3,16,1,29444.06,49,230,8,21,6,STANDARD,0.8407,0
7303.26,debit_card,TRANSIENT_FAILURE,1,17,3,16313.34,28,134,23,21,6,STANDARD,0.0318,1
1085.79,net_banking,INSUFFICIENT_FUNDS,1,12,1,13497.1,28,109,23,12,5,STANDARD,0.5451,1
11760.05,debit_card,INSUFFICIENT_FUNDS,2,15,3,21543.0,24,174,10,9,4,STANDARD,0.8804,0
242.8,debit_card,TRANSIENT_FAILURE,3,2,1,1755.74,20,164,21,15,2,STANDARD,0.4583,0
12458.84,debit_card,INSUFFICIENT_FUNDS,1,13,0,38017.46,43,222,10,13,5,STANDARD,0.6833,0
354.42,debit_card,TRANSIENT_FAILURE,1,17,3,11865.0,43,157,34,16,4,VIP,0.1186,1
7962.02,debit_card,INSUFFICIENT_FUNDS,1,9,2,16232.53,6,260,6,22,6,STANDARD,0.7814,1
2825.5,upi,EXPIRED_CARD,1,17,2,16446.33,20,5,32,16,6,ENTERPRISE,0.1408,1
17548.9,debit_card,TRANSIENT_FAILURE,2,11,0,26003.83,38,176,30,23,2,VIP,0.1842,0
468.31,debit_card,TRANSIENT_FAILURE,2,13,0,25851.3,48,36,43,6,6,STANDARD,0.0484,1
3024.88,debit_card,TRANSIENT_FAILURE,1,16,2,20851.7,31,228,19,2,2,VIP,0.0542,1
12392.51,credit_card,INSUFFICIENT_FUNDS,1,10,1,21747.3,42,256,36,18,4,STANDARD,0.6942,0
2791.55,credit_card,EXPIRED_CARD,1,13,1,15943.81,49,116,20,13,3,STANDARD,0.3273,1
3674.2,credit_card,INSUFFICIENT_FUNDS,1,12,3,16201.89,38,288,13,15,5,VIP,0.4941,1
4364.65,debit_card,INSUFFICIENT_FUNDS,1,12,1,22582.52,53,259,2,17,3,VIP,0.2532,1
2321.45,upi,INVALID_REQUEST,1,8,2,9011.51,5,136,20,5,3,VIP,0.7073,0
